sra_id,sand,plant,hot spring,food,human skin,sludge,mine,human,coal mine,chemical vessel,clay,contaminated water,microbial mat,marine,human brain,marine coastal,human ear,gaseous environmental material,soil,saltern,hypersaline lake,fungus,solid environmental material,liquid environmental material,sediment,human blood,animal,human mouth,marine deep,human wound,human vagina,air,fresh water,oil,spring,built environment,mud,biofilm,marine benthic,rock,solid waste,waste water,marine surface,other water,mine drainage,human lungs,human urogenital,human gut,human nose,human bone,percent_unique_kmer,percent_16S,percent_phage,percent_Prokaryote,source
SRR3540588,0,8.663895263,0.137427681,0,0,0,0,0.683362704,0,0,0,0,0,4.735825503,0,0,0,0,2.064721459,0,0,0,0,8.077256667,26.74534704,0,6.72097417,0,0.905538418,0,0,0,0.059808246,0,0,0,7.377256979,0.911924626,0,0,0,4.476089553,0,20.96318415,0,0,0,7.477387544,0,0,96.20135846,0,0.23,0,plant
SRR3540506,0,10.84985757,0.376690206,0,0,0,0,0.532738453,0,0,0,0,0,5.626426179,0,0,0,0,2.456954034,0,0,0,0,9.802735958,26.91430129,0,5.828652263,0,0.354183858,0,0,0,0.087587579,0.071826281,0,0,7.18287013,0.588932234,0,0,0,3.762483625,0,18.08561518,0,0,0,7.47814516,0,0,96.3134527,0,0.19,0,plant
SRR3540323,0,8.761740684,0,0,0,0,0,0.59160024,0,0,0,0,0,4.073325149,0,0,0,0,2.930562174,0,0,0,0,8.412541431,26.856483,0,6.978947681,0,1.35534421,0,0,0,0.046024654,0,0,0,6.694234613,1.0876437,0,0,0,3.675769772,0,21.34267788,0,0,0,7.193104814,0,0,96.31599269,0,0.42,0,plant
SRR3540541,0,10.29520944,0.116843868,0,0,0,0,0.521890829,0,0,0,0,0,4.941577358,0,0,0,0,2.626569868,0,0,0,0,9.299889303,26.71401701,0,6.15142693,0,0.475822219,0,0,0,0.080674075,0.248163381,0,0,7.351455462,0.855692194,0,0,0,3.412284089,0,19.74235069,0,0,0,7.166133296,0,0,95.99798372,0,0.48,0,plant
SRR3540528,0,10.7564757,0.15253036,0,0,0,0,0.480406998,0,0,0,0,0,5.420923656,0,0,0,0,3.251020164,0,0,0,0,9.450209262,26.9262298,0,6.3685242,0,0.684255091,0,0,0,0.085202666,0.310111241,0,0,6.489966564,0.57382259,0,0,0,3.288574721,0,18.44699877,0,0,0,7.314748216,0,0,96.11658183,0,0.33,0,plant
SRR3540657,0,9.234123994,0,0,0,0,0,0.561843437,0,0,0,0,0,5.399924705,0,0,0,0,2.561234723,0,0,0,0,8.329579837,27.48272906,0,6.354423298,0,0.857271005,0,0,0,0.103047341,0.03642204,0,0,7.088643697,1.02309091,0,0,0,3.786003108,0,19.9464203,0,0,0,7.235242552,0,0,96.20549768,0,0.37,0.01,plant
SRR3540385,0,9.679482859,0.002958257,0,0,0,0,0.535469962,0,0,0,0,0,5.973489881,0,0,0,0,2.888386771,0,0,0,0,8.492633417,27.62298901,0,6.347908456,0,0.767889498,0,0,0,0.083668053,0.305102865,0,0,6.852112277,0.883434541,0,0,0,3.547565013,0,18.55548895,0,0,0,7.461420191,0,0,95.94163838,0,0.27,0,plant
SRR5460458,0,17.70499666,1.58619335,0,0.253491341,2.511884857,0,11.38293425,0,0.149747443,0,0,0,0.768540874,0,0,0,0,31.13658379,0.983572067,0,0,1.722501573,1.328320978,4.772642156,0.09692275,4.493185126,0,0,0,0.036109581,0,0.370920356,0,0,0.983580544,0.594654266,0,0,0.937829585,0,3.198357714,0,12.26569308,0,0,1.619218686,1.06350664,0,0.038612337,94.54066584,0.09,0.07,12.21,plant
SRR3540392,0,9.606923726,0.156069824,0,0,0,0,0.615231258,0,0,0,0,0,4.974809561,0,0,0,0,2.891334296,0,0,0,0,8.848646438,26.51902832,0,6.294186658,0,0.907507428,0,0,0,0.071006564,0,0,0,7.31528737,0.930251159,0,0,0,3.601194142,0,20.2782579,0,0,0,6.990265349,0,0,96.00587109,0,0.47,0,plant
SRR3540607,0,8.960122356,0,0,0,0,0,0.583685682,0,0,0,0,0,4.813550908,0,0,0,0,2.142431401,0,0,0,0,8.554319708,27.02820236,0,6.010197208,0,0.886671,0,0,0,0.059240032,0.012846448,0,0,7.464199018,0.625505583,0,0,0,5.021544262,0,20.42409918,0,0,0,7.413384856,0,0,97.2325129,0,0.28,0.01,plant
SRR5460691,0,4.878404899,0.584621375,0,0,3.647938177,0,15.19354337,0,2.135382674,0,0,0,0,0,0,0,0,48.078712,4.022808849,0,0,0,0,8.678595437,0,0.807037012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.420501351,0,7.387424324,0,0,0,2.165030531,0,0,97.17047481,0.04,0,1.64,plant
ERR978621,0,2.065096599,0,31.74250879,0,4.806063808,0,2.896919317,0,0.15615949,0,0,0,1.498075816,0,0,0,0,13.42186465,0,0,0,3.823947589,0,7.52638982,1.294297568,5.017322936,1.22459892,0,7.01124155,0,0,0.103043258,0.023632637,0,0,4.229609275,2.77679097,0,0,0,1.515493285,0,2.88197635,0,0,0,5.984967372,0,0,93.29449368,0.54,0.18,13.44,plant
SRR3540535,0,10.31587999,0.475760183,0,0,0,0,0.483230015,0,0,0,0,0,5.917559429,0,0,0,0,1.817143663,0,0,0,0,8.791037226,26.88697513,0,6.141505864,0,0.680699513,0,0,0,0.08471051,0,0,0,7.910298449,0.247495846,0,0,0,4.04015821,0,18.77150201,0,0,0,7.436043956,0,0,95.89343597,0,0.13,0,plant
SRR3141493,0,2.222131304,0.165743221,0,0,0,0,1.266839298,0,0,0,0,0,0,0,0,0,0,0,0.665909021,0,0,0,3.821142253,35.32948172,0,13.28760149,0,3.72056725,0,0,0,0,1.041282489,0,0,0,3.372344916,0,0,0,8.832231145,0,26.27472589,0,0,0,0,0,0,50.5185355,0.01,0,0.03,plant
SRR3540662,0,10.33715367,0.172997153,0,0,0,0,0.606425518,0,0,0,0,0,5.36873182,0,0,0,0,1.748834336,0,0,0,0,8.997058439,26.89560466,0,5.973305578,0,0.776480428,0,0,0,0.081343746,0,0,0,7.971530719,0.046767444,0,0,0,4.715341729,0,18.93123156,0,0,0.278793283,7.098399913,0,0,96.07201457,0,0.28,0.01,plant
SRR3540498,0,11.27310751,0.306993034,0,0,0,0,0.518195135,0,0,0,0,0,5.859395186,0,0,0,0,1.435870154,0,0,0,0,9.595749763,26.72629198,0,6.211481975,0,0.002555204,0,0,0,0.110720969,0.01818083,0,0,7.348391194,0.583686366,0,0,0,4.627372054,0,17.9493113,0,0,0,7.432697345,0,0,95.96901236,0,0.35,0.02,plant
SRR3540513,0,9.744462293,0.133523949,0,0,0,0,0.568958475,0,0,0,0,0,5.644687654,0,0,0,0,2.466077263,0,0,0,0,9.146663516,27.04755539,0,6.182584249,0,0.376614907,0,0,0,0.066817215,0.10632304,0,0,7.068952184,0.978694275,0,0,0,4.049239923,0,18.99111143,0,0,0,7.427734245,0,0,96.17607722,0,0.39,0.01,plant
SRR2924976,0,0,13.81567245,0,0,0,0,0.630826147,0,4.278258733,0,0,0,0,0,0,0,0,6.57322014,0,0,0,0,16.20554367,11.77708564,0,17.13977648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.064423477,0,20.21617713,0,0,0,2.299016132,0,0,93.24826345,0,0,0.22,plant
SRR3540384,0,9.863808021,0,0,0,0,0,0.519757155,0,0,0,0,0,5.811977058,0,0,0,0,3.016911047,0,0,0,0,8.764101075,27.39009507,0,6.148088455,0,0.712454524,0,0,0,0.109307024,0,0,0,6.857768232,0.539536519,0,0,0,3.754375903,0,19.01370927,0,0,0,7.498110646,0,0,96.10613577,0,0.31,0.01,plant
DRR055402,0,56.35054596,0.308878591,1.024408119,0,0,0,0.656160856,0,0.140007353,0,0,0,0.256932098,0,0.254908446,0,0,10.75454018,0.40240901,0.108663612,0,0.318454313,0,5.05940608,0.654908492,1.81420242,0.093082494,0.669725139,0.045923122,0.024147593,0.299188882,11.14775902,0.556163392,0,1.516537545,0.185163705,0,0,0,0,0.277086194,0,5.783471905,0,0,0.008610103,1.138696191,0,0.149316857,67.9075956,0.13,0,27.29,plant
SRR3540395,0,9.77829292,0.098066416,0,0,0,0,0.412886022,0,0,0,0,0,5.989166261,0,0,0,0,2.995303622,0,0,0,0,8.920247592,27.57527249,0,6.302879653,0,0.35753286,0,0,0,0.093876402,0.360685113,0,0,6.722288545,1.21841323,0,0,0,3.310460109,0,18.44660786,0,0,0,7.418020907,0,0,96.07346105,0,0.42,0,plant
SRR3540400,0,10.5654317,0.480986727,0,0,0,0,0.447999755,0,0,0,0,0,5.920595119,0,0,0,0,2.799836764,0,0,0,0,8.494255527,27.55945885,0,6.51740397,0,0.425553027,0,0,0,0.131214097,0.665522447,0,0,6.625519187,0.859981694,0,0,0,2.847883208,0,18.05707544,0,0,0,7.601282492,0,0,96.15490478,0,0.28,0,plant
SRR4140277,0,13.35347535,0.095500827,2.031065293,0,2.592670676,0,9.467993178,0.001698283,0.386086195,0,0,0,0.050238215,0,0,3.839312242,0,31.24244896,0.048184759,0,0,1.873690877,0,1.527037678,7.74082293,5.874422572,0.080918826,0,2.394869245,0,0,0.561860747,0.10632748,0,0.392401517,0.168124669,0.195836296,0,0,0,0.895881929,0,12.0647072,0,0,0.997969713,2.016454344,0,0,86.7819148,0.18,0.56,33.38,plant
SRR3540687,0,8.434201201,0.202783439,0,0,0,0,0.667762858,0,0,0,0,0,4.11180977,0,0,0,0,1.800827945,0,0,0,0,7.689511124,26.65198192,0,6.948072004,0,1.382588054,0,0,0,0.042195411,0,0,0,7.063421122,0.641440055,0,0,0,4.943991257,0,21.96709224,0,0,0.087585394,7.364736205,0,0,96.47657409,0,0.53,0.01,plant
SRR3540676,0,9.680564323,0.040427005,0,0,0,0,0.578503187,0,0,0,0,0,5.318717673,0,0,0,0,2.295867688,0,0,0,0,8.449755662,27.60429881,0,6.187602323,0,1.019478367,0,0,0,0.084385592,0,0,0,7.728690213,0.246599983,0,0,0,4.104578409,0,19.19161211,0,0,0,7.468918651,0,0,96.1979784,0,0.28,0,plant
ERR978630,0,1.096784997,0,29.54913382,0,4.256123609,0,3.619773956,0,0.119119077,0,0,0,0.814706021,0,0,0,0,14.22456271,0,0,0,1.070529746,0,7.592883543,0.439129411,4.903816532,1.00086256,0,7.131394484,0,0,0,0,0,0,7.524592655,2.938458227,0,0,0,2.093926941,0,4.791355428,0,0,0,6.832846283,0,0,93.58413451,0.45,0.15,13.78,plant
SRR3540410,0,9.723320466,0.175442404,0,0,0,0,0.612301158,0,0,0,0,0,4.744323622,0,0,0,0,2.476750359,0,0,0,0,8.505028074,27.22640684,0,6.86430037,0,0.719198927,0,0,0,0.091131037,0.559182001,0,0,7.066224213,1.172186492,0,0,0,3.925656899,0,19.36546355,0,0,0,6.773083592,0,0,96.66658107,0,0.23,0,plant
SRR3540683,0,8.912621818,0.065751923,0,0,0,0,0.544707787,0,0,0,0,0,5.271947364,0,0,0,0,2.842532402,0,0,0,0,8.474063799,26.95269825,0,7.427683557,0,1.212461175,0,0,0,0.058801773,0,0,0,6.899416803,0.364696201,0,0,0,3.981723832,0,19.60947097,0,0,0,7.381422343,0,0,96.28761082,0,0.36,0,plant
SRR3540636,0,9.459929107,0,0,0,0,0,0.492645935,0,0,0,0,0,5.379110422,0,0,0,0,3.376599321,0,0,0,0,9.054436351,27.44801884,0,6.161857804,0,0.717486172,0,0,0,0.074538027,0,0,0,7.10124477,0.48806213,0,0,0,3.667535136,0,19.40477777,0,0,0,7.173758219,0,0,96.04387104,0,0.28,0.01,plant
SRR5256983,0,7.059677717,0.221311524,0,0,6.425742952,0,7.530059785,0,0,0,0,0,0,0,0,0,0,18.08402256,8.810279712,0,0,0,0,12.61666883,0,3.075666132,0,0,0,0,0,1.286263932,0,0,0,2.714520351,0,0,0.219549634,0,2.212662477,0,28.75294462,0,0,0.703212342,0.287417434,0,0,90.14834136,0.45,0,5.31,soil
SRR5428632,0,0.720296208,0,0,0,0,0,7.03720918,0,0,0,0,0,2.354107021,0,0,0,0,1.384035326,0,0,0,0,0,25.00889578,0,16.28327073,0,0,0,0,0,0.398332074,1.308580912,0,0,0,5.371321827,0,0,0,9.173314796,0,30.96063615,0,0,0,0,0,0,84.61278486,0.94,0.45,2.15,soil
SRR1016615,0,0,11.80748811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.97551192,11.44791238,0,0,0,7.304113385,0,0,0,2.128116912,0,0,0,0,0,0,0,0,3.326330144,0,48.29546691,0,0,0,0.715060232,0,0,99.6245307,0,0,0,soil
SRR3624173,0,19.23636747,0.303738216,0.294789876,0,4.968098837,0,1.466330101,0,1.778863543,0,0,0,0,0,0,0,0,50.31732597,0.12000346,0.072782029,0,0.739158064,0.193269594,3.686725294,0.075411701,2.116969976,0.255114586,0,0,0.356751083,0.149130857,0.310373128,0.074642154,0,1.15957341,0.083823088,0.801719071,0.056046409,0,0,1.244955469,0,9.02219346,0,0.07148615,0.328528638,0.701794469,0.012197853,0,98.7116956,0.03,0,4.55,soil
SRR5213083,0,4.296726408,0,0,0,1.910896162,0,3.960187108,0,0.218741758,0,0,0,0.586686504,0,0.130880819,0,0,67.20533195,0,0,0,0.348768657,0,6.511514199,0.071475313,2.503800685,0,0,0,0.173510658,0,0.010023275,0,0,0,0,0.459444339,0,0,0.011955273,0.312495566,0,10.99953796,0,0,0,0.287170803,0,0,98.16142899,0,0,0.84,soil
SRR5690348,0,8.318103744,0,3.103086912,0,3.369307376,0,0.016610474,0,0.328934643,0,0,0,0.33513168,0,0,0,0,55.38809656,0.442077817,0,0,0,0,3.964356901,0,10.44577902,0.622481722,0,0,0,0,0.056364497,0,0,0.068609043,0.216328453,1.479797774,0,0,0,0.516285316,0,8.430428589,0.704489575,0,0,2.193729906,0,0,95.37084275,0.03,1.72,1.72,soil
SRR4022094,0,8.399739639,0,1.444846718,0,1.367972565,0,5.444049107,0,0,0,0,0,0,0,0,0,0,50.54446579,2.577690407,0,0,0,0,7.303507607,0,1.029932423,0,0,0,0,0,2.644305751,0,0,0,0.180566566,0.204987521,0,0,0,0.807892233,0,18.05004367,0,0,0,0,0,0,91.6524569,0.01,0,0.43,soil
SRR5436309,0,2.029594948,0.206992003,0.167904217,0,1.886210777,0,0.525748012,0,0.103167701,0,0,0,0.579944387,0,0.103620927,0,0,70.07325257,0.344607336,0,0,0.196566157,0,5.59682938,0,3.463548238,0.020032332,0,0,0.142826755,0,0.001855575,0,0,0,0.173260256,1.897265462,0,0,0,0.502684468,0,10.3399056,0,0,0,1.644182899,0,0,97.08090436,0.02,1.01,0.66,soil
SRR5467141,0,7.915253898,0.222018593,0,0,0.490476763,0.028544293,6.71411182,0,0,0,0,0,0.117195417,0,0,0,0,61.87912637,0,0,0,0,0,10.36313042,0,1.950076239,0.048485658,0,0,0.036661065,0,0.047901393,0,0,0,0,0.005977366,0,0,0,0.398837975,0,7.808482689,0,0,0,1.973720041,0,0,97.73373766,0,0.52,0.74,soil
SRR6056554,0,15.03429929,0.027639049,0.498769464,0,6.129814055,0,4.664836601,0,0.170077575,0,0,0,1.115350114,0,0,0,0,44.37089355,0,0,0,0.420437809,0,5.965809498,0,5.575411855,0.093400073,0,0,0.155181303,0,0.045436742,0,0,0.039690842,0,1.285797747,0,0,0,0.678541045,0,11.96461756,0,0,0,1.76399582,0,0,98.01308303,0.02,0.22,1.79,soil
SRR3985396,0,6.159598533,0,1.688946304,0,0.483747986,0,8.981810761,0,0,0,0,0,0.343682328,0,0,0,0,37.83644289,2.611779223,0,0,0,0,7.559776401,0,0.893594897,1.643234391,0,0,0,0,2.278093535,0,0,0,0.248006552,0.592983317,0,0,0,0,0,27.29597215,0.889420226,0,0,0.492147081,0,0,89.8209426,0.01,0,0.44,soil
ERR1700721,0,6.223268478,0.033822208,2.346201667,0,0.825282674,0,6.02526832,0,0,0,0,0,0,0,0,0,0,37.46753555,4.436399891,0,0,0,0,8.340143519,0,6.314842084,0,0,0,0,0,2.443088953,0,0,0.149328797,0.421658155,0,0,0,0,0.134251011,0,24.01201315,0,0,0,0.826895537,0,0,99.21591912,0.01,0,1.08,soil
SRR4030077,0,3.94688235,0,2.323280473,0,0,0,5.211793197,0,0,0,0,0,0,0,0,0,0,35.28856693,7.903551482,0,0,0,0,5.895354182,0,3.657613437,0,0,0,0,0,3.051665442,0,0,0,0.391022219,0,0,0,0,0,0,32.26259719,0.067673098,0,0,0,0,0,91.1734523,0.01,0,0.38,soil
SRR5450873,0.381064614,10.89363621,0.174817049,0.480546235,0,5.610091656,0,0.778476809,0.11633233,1.101766732,0,0,0,0.438419977,0,0.10645019,0,0,53.53926418,0.167534526,0,0,0.187270317,0,4.236024678,0,4.715068651,0.326270652,0,0,0,0,0.913248915,0,0,0.871406756,0,0.479725565,0,0.46071006,0,1.591954697,0,10.12114339,0,0,0,2.30808986,0,0,98.48457853,0.03,0.42,1.53,soil
SRR5947208,0,3.927062726,0.020017493,0.259435871,0,2.351480832,0,0.574369815,0,0.013802662,0,0,0,0,0,0.121327466,0,0,65.25957597,0.302841292,0,0,0.123296981,0,6.236568907,0,5.44202905,0,0,0,0.138684504,0.137946799,0,0,0,0,0.172250557,1.904794858,0,0,0,0.215633634,0,11.16504747,0.150903054,0,0,1.482076681,0,0,96.52681019,0.03,1.59,0.91,soil
SRR5660397,0,0.915356328,0.823160132,0,0,2.221930754,0,27.95713544,0,0,0,0,0,0,0,0,0,0,22.1350774,9.402103537,0.081659268,0,0,2.09353734,10.49716158,0,4.454567371,0,0,0,0,0,0,2.809063305,0,0,5.416846742,0,0,0,0,3.501769663,0,3.613659806,0,0,0,4.076971343,0,0,94.40071975,0.06,0,1.51,soil
SRR4030088,0,3.854561225,0,4.873477929,0,0,0,4.067351661,0,0,0,0,0,0,0,0,0,0,31.32248396,10.77113599,0,0,0,0,4.890202691,0,3.558644255,0,0,0,0,0,2.057474171,0,0,0,0.030965812,0,0,0,0,0,0,34.5737023,0,0,0,0,0,0,91.5662617,0.01,0,0.43,soil
SRR5439155,0,1.87617883,0,0.683752259,0,1.71997279,0,0.935022798,0,0.118344078,0,0,0,0.480062347,0,0.212975391,0,0,73.14002816,0.236353025,0,0,0.344261842,0,5.578859972,0.002056282,2.849086432,0.253253206,0,0,0,0,0,0,0,0,0,1.285376394,0,0,0,0.143909941,0,9.028816723,0.093875035,0,0,1.017662583,0,0,96.81510217,0.02,1.52,0.53,soil
SRR4022148,0,6.592479981,0,3.437220387,0,0.745199848,0,5.239436031,0,0,0,0,0,0,0,0,0,0,44.51043575,5.56896248,0,0,0,0,7.444336384,0,2.151982901,0,0,0,0,0,2.89116202,0,0,0,0,0.284870871,0,0,0,1.580913804,0,19.55299955,0,0,0,0,0,0,93.06741,0.02,0,0.4,soil
SRR3954471,0,12.40715283,0.01334131,1.599122335,0,5.986651322,0,5.905395404,0,0.574109387,0,0,0,0,0,0,0,0,49.83291767,3.973461101,0,0,0,0,5.487827948,0.262914398,1.538476852,0.00771556,0,0,0,0,0.828708072,0,0,0,1.670382758,0.189558999,0,0,0,0,0,8.917353226,0.641932799,0,0,0.162978029,0,0,98.04300739,0.03,0,2.14,soil
ERR1700683,0,4.868972274,0.242993024,2.359631398,0,0.551194096,0,6.648218391,0,0.073431417,0,0,0,0,0,0,0,0,48.873566,3.505983013,0,0,0,0,5.22650399,0,3.915436177,0,0,0,0.293681308,0,1.248518533,0,0,0.799964677,0.244163351,0.301001988,0,0,0,0.51209401,0,19.90611464,0.42853171,0,0,0,0,0,93.5186434,0.01,0,0.24,soil
ERR1700716,0,9.384660786,0,3.858900811,0,1.243695374,0,6.035087154,0,0,0,0,0,0,0,0,0,0,40.96350996,6.986294754,0,0,0,0,5.740805469,0,2.074827551,0,0,0,0,0,2.760190665,0,0,0,0.474855684,0,0,0,0,1.572587518,0,18.90458427,0,0,0,0,0,0,98.78202206,0.03,0,1.46,soil
SRR3978320,0,6.728471447,0.296090053,3.407501511,0,0.81053773,0,6.683132273,0,0,0,0,0,0,0,0,0,0,27.0578672,8.080351939,0,0,0.116507925,0,7.496102489,0,5.200632411,0,0,0,0,0,2.992576295,0,0,0,1.490785122,0.169000232,0,0,0,0,0,29.2915324,0,0,0,0.17891097,0,0,91.8107968,0.02,0,0.66,soil
